file name,schedulable?,#jobs,#states,#edges,max width,CPU time,memory,timeout,#CPUs,#POR successes,#POR failures
jobsets/jobset-log-uniform-discrete_86.csv,0,2185,2056,2166,6163,1001,0.006140,14.101562,0,4
jobsets/jobset-log-uniform-discrete_87.csv,0,33551,2676,2787,7068,1001,0.012415,35.789062,0,4
jobsets/jobset-log-uniform-discrete_88.csv,0,1782,2179,2325,6286,1001,0.006570,14.109375,0,4
jobsets/jobset-log-uniform-discrete_89.csv,0,292,3468,3844,8651,1001,0.011126,14.101562,0,4
jobsets/jobset-log-uniform-discrete_9.csv,0,2634,2181,2246,6288,1001,0.006520,8.089844,0,4
jobsets/jobset-log-uniform-discrete_90.csv,0,19975,3459,4074,8868,1001,0.014499,22.839844,0,4
jobsets/jobset-log-uniform-discrete_91.csv,0,26101,3213,3334,7946,1001,0.014016,28.976562,0,4
jobsets/jobset-log-uniform-discrete_92.csv,1,647,27452,29854,70473,1001,0.080136,14.101562,0,4
jobsets/jobset-log-uniform-discrete_93.csv,1,85889,1822860,2037466,5156695,1001,9.872040,82.546875,0,4
jobsets/jobset-log-uniform-discrete_94.csv,1,2129,112933,123064,292688,1001,0.345193,14.109375,0,4
jobsets/jobset-log-uniform-discrete_95.csv,0,3109,3455,3884,8670,1001,0.011749,14.105469,0,4
jobsets/jobset-log-uniform-discrete_96.csv,0,20371,3622,3881,8782,1001,0.016190,22.628906,0,4
jobsets/jobset-log-uniform-discrete_97.csv,0,36837,3095,3580,8058,1001,0.015894,41.058594,0,4
jobsets/jobset-log-uniform-discrete_98.csv,0,10237,3562,3948,8833,1001,0.013240,14.105469,0,4
jobsets/jobset-log-uniform-discrete_99.csv,0,14995,2681,3017,7185,1001,0.010803,17.742188,0,4
